predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor,predictor
0.09259259259259259,0.1111111111111111,0.08465608465608465,0.09788359788359788,0.15343915343915343,0.09259259259259259,0.15608465608465608,0.09259259259259259,0.10317460317460317,0.015873015873015872
0.08314087759815242,0.10854503464203233,0.08545034642032333,0.10854503464203233,0.07390300230946882,0.09930715935334873,0.19399538106235567,0.050808314087759814,0.08775981524249422,0.10854503464203233
0.08385744234800839,0.0440251572327044,0.1320754716981132,0.10272536687631027,0.09643605870020965,0.1069182389937107,0.09014675052410902,0.1488469601677149,0.09643605870020965,0.09853249475890985
0.06732673267326733,0.04950495049504951,0.12871287128712872,0.08712871287128712,0.1306930693069307,0.08712871287128712,0.09900990099009901,0.10297029702970296,0.10693069306930693,0.1405940594059406
0.14132762312633834,0.08137044967880086,0.11563169164882227,0.10920770877944326,0.139186295503212,0.145610278372591,0.06423982869379015,0.06638115631691649,0.027837259100642397,0.10920770877944326
0.053406998158379376,0.0718232044198895,0.10681399631675875,0.08839779005524862,0.13443830570902393,0.11233885819521179,0.13627992633517497,0.11233885819521179,0.09944751381215469,0.0847145488029466
0.06,0.092,0.122,0.056,0.12,0.09,0.158,0.102,0.112,0.088
0.06693711967545639,0.10547667342799188,0.12373225152129817,0.08316430020283976,0.1663286004056795,0.08113590263691683,0.11764705882352941,0.08519269776876268,0.06490872210953347,0.10547667342799188
0.080338266384778,0.12050739957716702,0.10782241014799154,0.048625792811839326,0.12896405919661733,0.07822410147991543,0.16913319238900634,0.0613107822410148,0.1226215644820296,0.0824524312896406
0.09414225941422594,0.12552301255230125,0.12343096234309624,0.06903765690376569,0.12552301255230125,0.06903765690376569,0.15690376569037656,0.04184100418410042,0.1192468619246862,0.07531380753138076
0.12037037037037036,0.1388888888888889,0.09259259259259259,0.06018518518518518,0.13194444444444445,0.06944444444444445,0.1527777777777778,0.027777777777777776,0.12731481481481483,0.0787037037037037
0.14285714285714285,0.14043583535108958,0.08716707021791767,0.07263922518159806,0.12832929782082325,0.06779661016949153,0.13559322033898305,0.01937046004842615,0.12832929782082325,0.0774818401937046
0.16883116883116883,0.14025974025974025,0.08571428571428572,0.09090909090909091,0.08831168831168831,0.09090909090909091,0.12727272727272726,0.07012987012987013,0.11688311688311688,0.02077922077922078
0.07764705882352942,0.09647058823529411,0.10588235294117647,0.06588235294117648,0.08,0.02588235294117647,0.1623529411764706,0.11294117647058824,0.1623529411764706,0.11058823529411765
0.2017291066282421,0.11527377521613832,0.11815561959654179,0.0893371757925072,0.07204610951008646,0.05187319884726225,0.07492795389048991,0.05187319884726225,0.12968299711815562,0.09510086455331412
0.17692307692307693,0.08461538461538462,0.09743589743589744,0.13076923076923078,0.1,0.08717948717948718,0.05128205128205128,0.07179487179487179,0.11025641025641025,0.08974358974358974
0.16624685138539042,0.06801007556675064,0.09571788413098237,0.09571788413098237,0.042821158690176324,0.0982367758186398,0.10327455919395466,0.09319899244332494,0.16876574307304787,0.06801007556675064
0.14628297362110312,0.05275779376498801,0.11510791366906475,0.1342925659472422,0.09112709832134293,0.10071942446043165,0.045563549160671464,0.11990407673860912,0.09832134292565947,0.09592326139088729
0.13106796116504854,0.04611650485436893,0.09466019417475728,0.11165048543689321,0.0970873786407767,0.11165048543689321,0.05825242718446602,0.14320388349514562,0.10194174757281553,0.10436893203883495
0.10262008733624454,0.04148471615720524,0.12882096069868995,0.11572052401746726,0.09170305676855896,0.10698689956331878,0.07205240174672489,0.1462882096069869,0.09606986899563319,0.0982532751091703
0.08385744234800839,0.0440251572327044,0.1320754716981132,0.10272536687631027,0.09643605870020965,0.1069182389937107,0.09014675052410902,0.1488469601677149,0.09643605870020965,0.09853249475890985
0.06732673267326733,0.04950495049504951,0.12871287128712872,0.08712871287128712,0.1306930693069307,0.08712871287128712,0.09900990099009901,0.10297029702970296,0.10693069306930693,0.1405940594059406
0.14132762312633834,0.08137044967880086,0.11563169164882227,0.10920770877944326,0.139186295503212,0.145610278372591,0.06423982869379015,0.06638115631691649,0.027837259100642397,0.10920770877944326
0.053406998158379376,0.0718232044198895,0.10681399631675875,0.08839779005524862,0.13443830570902393,0.11233885819521179,0.13627992633517497,0.11233885819521179,0.09944751381215469,0.0847145488029466
0.06,0.092,0.122,0.056,0.12,0.09,0.158,0.102,0.112,0.088
0.03941908713692946,0.1078838174273859,0.14522821576763487,0.08298755186721991,0.16597510373443983,0.0995850622406639,0.14315352697095435,0.08298755186721991,0.07468879668049792,0.058091286307053944
0.052742616033755275,0.1308016877637131,0.14556962025316456,0.06962025316455696,0.17088607594936708,0.07805907172995781,0.14345991561181434,0.06962025316455696,0.06962025316455696,0.06962025316455696
0.0757238307349666,0.15367483296213807,0.1447661469933185,0.060133630289532294,0.07126948775055679,0.08685968819599109,0.06904231625835189,0.08685968819599109,0.18485523385300667,0.066815144766147
0.10022271714922049,0.1603563474387528,0.133630289532294,0.04899777282850779,0.1603563474387528,0.0378619153674833,0.133630289532294,0.051224944320712694,0.07349665924276169,0.10022271714922049
0.12873563218390804,0.16551724137931034,0.12413793103448276,0.04367816091954023,0.14482758620689656,0.02528735632183908,0.12183908045977011,0.04597701149425287,0.08275862068965517,0.11724137931034483
0.15839243498817968,0.15839243498817968,0.10874704491725769,0.04491725768321513,0.12529550827423167,0.018912529550827423,0.1111111111111111,0.04728132387706856,0.09692671394799054,0.13002364066193853
0.12727272727272726,0.02727272727272727,0.12121212121212122,0.06666666666666667,0.12121212121212122,0.0696969696969697,0.1393939393939394,0.17272727272727273,0.1393939393939394,0.015151515151515152
0.16463414634146342,0.09959349593495935,0.16463414634146342,0.1016260162601626,0.06910569105691057,0.052845528455284556,0.07113821138211382,0.054878048780487805,0.10569105691056911,0.11585365853658537
0.19951338199513383,0.09245742092457421,0.20194647201946472,0.09245742092457421,0.072992700729927,0.07785888077858881,0.058394160583941604,0.051094890510948905,0.07542579075425791,0.07785888077858881
0.19607843137254902,0.0661764705882353,0.07107843137254902,0.09558823529411764,0.04656862745098039,0.07598039215686274,0.07352941176470588,0.09558823529411764,0.15441176470588236,0.125
0.1778846153846154,0.040865384615384616,0.07211538461538461,0.11057692307692307,0.04326923076923077,0.10096153846153846,0.07451923076923077,0.11057692307692307,0.15865384615384615,0.11057692307692307
0.1473922902494331,0.022675736961451247,0.07709750566893424,0.11791383219954649,0.15192743764172337,0.09070294784580499,0.15419501133786848,0.09070294784580499,0.036281179138321996,0.1111111111111111
0.12272727272727273,0.015909090909090907,0.08863636363636364,0.12954545454545455,0.06136363636363636,0.1409090909090909,0.08863636363636364,0.12727272727272726,0.15,0.075
0.0945054945054945,0.015384615384615385,0.0989010989010989,0.13186813186813187,0.07912087912087912,0.14945054945054945,0.1010989010989011,0.12967032967032968,0.13846153846153847,0.06153846153846154
0.06852248394004283,0.02569593147751606,0.11349036402569593,0.1284796573875803,0.09850107066381156,0.15203426124197003,0.11134903640256959,0.12633832976445397,0.12419700214132762,0.05139186295503212
0.10178571428571428,0.125,0.10535714285714286,0.1,0.10535714285714286,0.10178571428571428,0.09464285714285714,0.039285714285714285,0.09464285714285714,0.13214285714285715
0.04534005037783375,0.07304785894206549,0.04534005037783375,0.07556675062972293,0.163727959697733,0.13350125944584382,0.16120906801007556,0.1309823677581864,0.11586901763224182,0.055415617128463476
0.033402922755741124,0.08559498956158663,0.03549060542797495,0.08559498956158663,0.1440501043841336,0.09812108559498957,0.15657620041753653,0.12108559498956159,0.1419624217118998,0.09812108559498957
0.03941908713692946,0.1078838174273859,0.14522821576763487,0.08298755186721991,0.16597510373443983,0.0995850622406639,0.14315352697095435,0.08298755186721991,0.07468879668049792,0.058091286307053944
0.052742616033755275,0.1308016877637131,0.14556962025316456,0.06962025316455696,0.17088607594936708,0.07805907172995781,0.14345991561181434,0.06962025316455696,0.06962025316455696,0.06962025316455696
0.0757238307349666,0.15367483296213807,0.1447661469933185,0.060133630289532294,0.07126948775055679,0.08685968819599109,0.06904231625835189,0.08685968819599109,0.18485523385300667,0.066815144766147
0.10022271714922049,0.1603563474387528,0.133630289532294,0.04899777282850779,0.1603563474387528,0.0378619153674833,0.133630289532294,0.051224944320712694,0.07349665924276169,0.10022271714922049
0.12873563218390804,0.16551724137931034,0.12413793103448276,0.04367816091954023,0.14482758620689656,0.02528735632183908,0.12183908045977011,0.04597701149425287,0.08275862068965517,0.11724137931034483
0.12552301255230125,0.06903765690376569,0.12761506276150628,0.06903765690376569,0.15271966527196654,0.12761506276150628,0.08786610878661087,0.07740585774058577,0.08786610878661087,0.07531380753138076
0.12,0.06315789473684211,0.12210526315789473,0.061052631578947365,0.12210526315789473,0.06315789473684211,0.16631578947368422,0.10947368421052632,0.08842105263157894,0.08421052631578947
0.11699779249448124,0.06181015452538632,0.11920529801324503,0.059602649006622516,0.17880794701986755,0.09050772626931568,0.09271523178807947,0.09271523178807947,0.09271523178807947,0.09492273730684327
0.11187214611872145,0.06164383561643835,0.1141552511415525,0.0593607305936073,0.182648401826484,0.0684931506849315,0.1004566210045662,0.10273972602739725,0.09817351598173515,0.1004566210045662
0.10588235294117647,0.06588235294117648,0.10588235294117647,0.06352941176470588,0.17647058823529413,0.047058823529411764,0.10823529411764705,0.10823529411764705,0.10823529411764705,0.11058823529411765
0.09975669099756691,0.072992700729927,0.09975669099756691,0.0705596107055961,0.1630170316301703,0.031630170316301706,0.11678832116788321,0.11435523114355231,0.11435523114355231,0.11678832116788321
0.08764044943820225,0.07640449438202247,0.0853932584269663,0.07415730337078652,0.1146067415730337,0.10561797752808989,0.11235955056179775,0.10786516853932585,0.15056179775280898,0.0853932584269663
0.09866666666666667,0.10133333333333333,0.096,0.09866666666666667,0.09866666666666667,0.09866666666666667,0.12,0.021333333333333333,0.144,0.12266666666666666
0.09158415841584158,0.10396039603960396,0.0891089108910891,0.10396039603960396,0.08663366336633663,0.027227722772277228,0.13861386138613863,0.10891089108910891,0.13861386138613863,0.11138613861386139
0.09466019417475728,0.11165048543689321,0.09223300970873786,0.11165048543689321,0.06310679611650485,0.043689320388349516,0.1383495145631068,0.10194174757281553,0.1383495145631068,0.10436893203883495
0.10120481927710843,0.1180722891566265,0.09879518072289156,0.1180722891566265,0.09879518072289156,0.12048192771084337,0.04819277108433735,0.06506024096385542,0.13734939759036144,0.09397590361445783
0.10526315789473684,0.11670480549199085,0.10297482837528604,0.11899313501144165,0.041189931350114416,0.08695652173913043,0.13043478260869565,0.08237986270022883,0.13043478260869565,0.08466819221967964
0.11061946902654868,0.11504424778761062,0.1084070796460177,0.1172566371681416,0.0420353982300885,0.1084070796460177,0.12168141592920353,0.0752212389380531,0.12389380530973451,0.07743362831858407
0.11612903225806452,0.10967741935483871,0.11612903225806452,0.11182795698924732,0.05161290322580645,0.12688172043010754,0.11397849462365592,0.06881720430107527,0.11397849462365592,0.07096774193548387
0.12108559498956159,0.1022964509394572,0.12108559498956159,0.10438413361169102,0.06680584551148225,0.13778705636743216,0.10647181628392484,0.06680584551148225,0.10855949895615867,0.06471816283924843
0.1348314606741573,0.10112359550561797,0.13707865168539327,0.10337078651685393,0.10786516853932585,0.07191011235955057,0.1101123595505618,0.0696629213483146,0.07191011235955057,0.09213483146067415
0.1203883495145631,0.07961165048543689,0.1203883495145631,0.08155339805825243,0.12233009708737864,0.08155339805825243,0.10485436893203884,0.1378640776699029,0.08737864077669903,0.06407766990291262
0.12757201646090535,0.07613168724279835,0.12962962962962962,0.07613168724279835,0.13168724279835392,0.13991769547325103,0.08847736625514403,0.06995884773662552,0.08847736625514403,0.0720164609053498
0.12552301255230125,0.06903765690376569,0.12761506276150628,0.06903765690376569,0.15271966527196654,0.12761506276150628,0.08786610878661087,0.07740585774058577,0.08786610878661087,0.07531380753138076
0.12,0.06315789473684211,0.12210526315789473,0.061052631578947365,0.12210526315789473,0.06315789473684211,0.16631578947368422,0.10947368421052632,0.08842105263157894,0.08421052631578947
0.11699779249448124,0.06181015452538632,0.11920529801324503,0.059602649006622516,0.17880794701986755,0.09050772626931568,0.09271523178807947,0.09271523178807947,0.09271523178807947,0.09492273730684327
0.11187214611872145,0.06164383561643835,0.1141552511415525,0.0593607305936073,0.182648401826484,0.0684931506849315,0.1004566210045662,0.10273972602739725,0.09817351598173515,0.1004566210045662
0.10588235294117647,0.06588235294117648,0.10588235294117647,0.06352941176470588,0.17647058823529413,0.047058823529411764,0.10823529411764705,0.10823529411764705,0.10823529411764705,0.11058823529411765
0.111328125,0.126953125,0.091796875,0.103515625,0.11328125,0.126953125,0.076171875,0.103515625,0.083984375,0.0625
0.12172284644194757,0.11423220973782772,0.09737827715355805,0.09925093632958802,0.12359550561797752,0.11423220973782772,0.08239700374531835,0.10486891385767791,0.07677902621722846,0.06554307116104868
0.127208480565371,0.09540636042402827,0.08833922261484099,0.10070671378091872,0.0706713780918728,0.06713780918727916,0.13780918727915195,0.08833922261484099,0.127208480565371,0.09717314487632508
0.13157894736842105,0.08070175438596491,0.10526315789473684,0.08421052631578947,0.10526315789473684,0.08596491228070176,0.13333333333333333,0.07894736842105263,0.09824561403508772,0.09649122807017543
0.14339622641509434,0.06981132075471698,0.1169811320754717,0.0830188679245283,0.14339622641509434,0.06792452830188679,0.11509433962264151,0.09811320754716982,0.07735849056603773,0.08490566037735849
0.1442687747035573,0.05533596837944664,0.12450592885375494,0.07905138339920949,0.1442687747035573,0.0533596837944664,0.12845849802371542,0.09288537549407115,0.08498023715415019,0.09288537549407115
0.136,0.04,0.124,0.07,0.126,0.07,0.132,0.084,0.134,0.084
0.14742014742014742,0.036855036855036855,0.14742014742014742,0.07616707616707617,0.16216216216216217,0.08845208845208845,0.13513513513513514,0.022113022113022112,0.14987714987714987,0.0343980343980344
0.1424581005586592,0.036312849162011177,0.1564245810055866,0.0782122905027933,0.13966480446927373,0.036312849162011177,0.1787709497206704,0.08379888268156424,0.12290502793296089,0.025139664804469275
0.13043478260869565,0.043478260869565216,0.16149068322981366,0.08074534161490683,0.12732919254658384,0.043478260869565216,0.18633540372670807,0.08074534161490683,0.10559006211180125,0.040372670807453416
0.11333333333333333,0.06,0.15666666666666668,0.08666666666666667,0.11,0.06,0.18333333333333332,0.07666666666666666,0.08666666666666667,0.06666666666666667
0.08333333333333333,0.07716049382716049,0.15123456790123457,0.06790123456790123,0.06481481481481481,0.08950617283950617,0.18209876543209877,0.12654320987654322,0.08333333333333333,0.07407407407407407
0.075,0.103125,0.121875,0.09375,0.121875,0.096875,0.071875,0.10625,0.134375,0.075
0.06784660766961652,0.12389380530973451,0.10914454277286136,0.10324483775811209,0.06784660766961652,0.12684365781710916,0.11209439528023599,0.07964601769911504,0.061946902654867256,0.14749262536873156
0.06824146981627296,0.13385826771653545,0.09448818897637795,0.10236220472440945,0.06824146981627296,0.13648293963254593,0.08923884514435695,0.08398950131233596,0.06824146981627296,0.15485564304461943
0.07948717948717948,0.15128205128205127,0.09230769230769231,0.11282051282051282,0.09487179487179487,0.11282051282051282,0.08205128205128205,0.09487179487179487,0.08461538461538462,0.09487179487179487
0.08074534161490683,0.13250517598343686,0.08074534161490683,0.09937888198757763,0.06832298136645963,0.08902691511387163,0.09109730848861283,0.14492753623188406,0.07867494824016563,0.13457556935817805
0.09937888198757763,0.13664596273291926,0.08902691511387163,0.10559006211180125,0.10144927536231885,0.13664596273291926,0.07246376811594203,0.10144927536231885,0.09523809523809523,0.062111801242236024
0.111328125,0.126953125,0.091796875,0.103515625,0.11328125,0.126953125,0.076171875,0.103515625,0.083984375,0.0625
0.12172284644194757,0.11423220973782772,0.09737827715355805,0.09925093632958802,0.12359550561797752,0.11423220973782772,0.08239700374531835,0.10486891385767791,0.07677902621722846,0.06554307116104868
0.127208480565371,0.09540636042402827,0.08833922261484099,0.10070671378091872,0.0706713780918728,0.06713780918727916,0.13780918727915195,0.08833922261484099,0.127208480565371,0.09717314487632508
0.13157894736842105,0.08070175438596491,0.10526315789473684,0.08421052631578947,0.10526315789473684,0.08596491228070176,0.13333333333333333,0.07894736842105263,0.09824561403508772,0.09649122807017543
0.14339622641509434,0.06981132075471698,0.1169811320754717,0.0830188679245283,0.14339622641509434,0.06792452830188679,0.11509433962264151,0.09811320754716982,0.07735849056603773,0.08490566037735849
0.09556313993174062,0.10580204778156997,0.07167235494880546,0.10238907849829351,0.03754266211604096,0.11604095563139932,0.18088737201365188,0.09215017064846416,0.09556313993174062,0.10238907849829351
0.07471264367816093,0.11206896551724138,0.05459770114942529,0.11494252873563218,0.07471264367816093,0.10919540229885058,0.14655172413793102,0.09770114942528736,0.13793103448275862,0.07758620689655173
0.07506702412868632,0.1260053619302949,0.04289544235924933,0.16085790884718498,0.045576407506702415,0.16085790884718498,0.11796246648793565,0.07506702412868632,0.07238605898123325,0.12332439678284182
0.07175925925925926,0.125,0.0625,0.13657407407407407,0.05787037037037037,0.16203703703703703,0.06018518518518518,0.16203703703703703,0.09259259259259259,0.06944444444444445
0.07756813417190776,0.12368972746331237,0.07337526205450734,0.13836477987421383,0.07756813417190776,0.15932914046121593,0.07966457023060797,0.07127882599580712,0.07547169811320754,0.12368972746331237
0.0847457627118644,0.1167608286252354,0.0847457627118644,0.12994350282485875,0.096045197740113,0.14689265536723164,0.0696798493408663,0.07156308851224105,0.08286252354048965,0.1167608286252354
0.09075342465753425,0.10616438356164383,0.09417808219178082,0.11815068493150685,0.0958904109589041,0.11815068493150685,0.1095890410958904,0.13013698630136986,0.06335616438356165,0.07363013698630137
0.10380622837370242,0.10380622837370242,0.10553633217993079,0.10380622837370242,0.11245674740484429,0.11245674740484429,0.06747404844290658,0.08131487889273356,0.10380622837370242,0.10553633217993079
0.11001642036124795,0.090311986863711,0.11986863711001643,0.09523809523809523,0.13793103448275862,0.09523809523809523,0.06896551724137931,0.08210180623973727,0.10837438423645321,0.09195402298850575
0.11892797319932999,0.08040201005025126,0.1306532663316583,0.08207705192629816,0.1474036850921273,0.07537688442211055,0.07705192629815745,0.08710217755443886,0.11892797319932999,0.08207705192629816
0.13468634686346864,0.07380073800738007,0.14760147601476015,0.07195571955719557,0.13468634686346864,0.07564575645756458,0.08856088560885608,0.08302583025830258,0.0940959409594096,0.0959409594095941
0.13733075435203096,0.061895551257253385,0.15860735009671179,0.0367504835589942,0.16054158607350097,0.0367504835589942,0.10638297872340426,0.09864603481624758,0.13926499032882012,0.06382978723404255
0.1487964989059081,0.05470459518599562,0.1575492341356674,0.0437636761487965,0.15973741794310722,0.019693654266958426,0.16192560175054704,0.019693654266958426,0.12691466083150985,0.10722100656455143
0.15012106537530268,0.048426150121065374,0.1549636803874092,0.031476997578692496,0.15012106537530268,0.007263922518159807,0.14769975786924938,0.1089588377723971,0.15254237288135594,0.048426150121065374
0.15041782729805014,0.04735376044568245,0.15041782729805014,0.027855153203342618,0.13370473537604458,0.002785515320334262,0.17270194986072424,0.11420612813370473,0.1532033426183844,0.04735376044568245
0.1503267973856209,0.05555555555555555,0.14052287581699346,0.032679738562091505,0.1437908496732026,0.032679738562091505,0.11437908496732026,0.00980392156862745,0.20261437908496732,0.11764705882352941
0.12179487179487179,0.060897435897435896,0.125,0.060897435897435896,0.10897435897435898,0.04487179487179487,0.19230769230769232,0.10256410256410256,0.125,0.057692307692307696
0.11387900355871886,0.08540925266903915,0.09252669039145907,0.07473309608540925,0.05338078291814947,0.07473309608540925,0.20284697508896798,0.10320284697508897,0.11743772241992882,0.08185053380782918
0.09556313993174062,0.10580204778156997,0.07167235494880546,0.10238907849829351,0.03754266211604096,0.11604095563139932,0.18088737201365188,0.09215017064846416,0.09556313993174062,0.10238907849829351
0.07471264367816093,0.11206896551724138,0.05459770114942529,0.11494252873563218,0.07471264367816093,0.10919540229885058,0.14655172413793102,0.09770114942528736,0.13793103448275862,0.07758620689655173
0.07506702412868632,0.1260053619302949,0.04289544235924933,0.16085790884718498,0.045576407506702415,0.16085790884718498,0.11796246648793565,0.07506702412868632,0.07238605898123325,0.12332439678284182
0.07175925925925926,0.125,0.0625,0.13657407407407407,0.05787037037037037,0.16203703703703703,0.06018518518518518,0.16203703703703703,0.09259259259259259,0.06944444444444445
0.07756813417190776,0.12368972746331237,0.07337526205450734,0.13836477987421383,0.07756813417190776,0.15932914046121593,0.07966457023060797,0.07127882599580712,0.07547169811320754,0.12368972746331237
